_id__$oid,battery,height,volume,temperature,ReadingDateTime,environment,DATE,TIME,HOUR,,Hourly_averge_flow ,,
5dc2cd30f16c0e000de44f90,null,88,8800,null,7:37:14 PM,Test,2/26/2020,7:37:14 PM,19,7:37 PM,8800,,88
5dc2d1e0f16c0e000de44fa8,null,88,8800,null,8:37:14 PM,Test,2/26/2020,8:37:14 PM,20,8:37 PM,8800,,88
5dc2d439f16c0e000de44fb6,null,88,8800,null,9:37:14 PM,Test,2/26/2020,9:37:14 PM,21,9:37 PM,8850,,88
5dc2d43bf16c0e000de44fb8,null,89,8900,null,10:37:14 PM,Test,2/26/2020,10:37:14 PM,22,10:37 PM,8900,,89
5dc2d8e9f16c0e000de44fcc,null,89,8900,null,11:37:14 PM,Test,2/26/2020,11:37:14 PM,23,11:37 PM,8900,,89
5dc2d8ecf16c0e000de44fce,null,89,8900,null,12:37:14 AM,Test,2/27/2020,12:37:14 AM,0,12:37 AM,8900,,89
5dc2db45f16c0e000de44fda,null,89,8900,null,1:37:14 AM,Test,2/27/2020,1:37:14 AM,1,1:37 AM,8900,,89
5dc2dd99f16c0e000de44fe8,null,89,8900,null,2:37:14 AM,Test,2/27/2020,2:37:14 AM,2,2:37 AM,8900,,89
5dc2dff1f16c0e000de44ff6,null,89,8900,null,3:37:14 AM,Test,2/27/2020,3:37:14 AM,3,3:37 AM,8900,,89
5dc2e6faf16c0e000de4501a,null,89,8900,null,4:37:14 AM,Test,2/27/2020,4:37:14 AM,4,4:37 AM,9450,,89
5dc2e953f16c0e000de45026,null,100,10000,null,5:37:14 AM,Test,2/27/2020,5:37:14 AM,5,5:37 AM,9450,,100
5dc2ebabf16c0e000de45032,null,89,8900,null,6:37:14 AM,Test,2/27/2020,6:37:14 AM,6,6:37 AM,8900,,89
5dc2ee00f16c0e000de45040,null,89,8900,null,7:37:14 AM,Test,2/27/2020,7:37:14 AM,7,7:37 AM,8900,,89
5dc2f058f16c0e000de4504a,null,89,8900,null,8:37:14 AM,Test,2/27/2020,8:37:14 AM,8,8:37 AM,8900,,89
5dc2f2b3f16c0e000de4505e,null,89,8900,null,9:37:14 AM,Test,2/27/2020,9:37:14 AM,9,9:37 AM,8900,,89
5dc2f760f16c0e000de45074,null,89,8900,null,10:37:14 AM,Test,2/27/2020,10:37:14 AM,10,10:37 AM,8900,,89
5dc2f9bff16c0e000de45082,null,89,8900,null,11:37:14 AM,Test,2/27/2020,11:37:14 AM,11,11:37 AM,9500,,89
5dc2f9fcf16c0e000de45086,null,101,10100,null,12:37:14 PM,Test,2/27/2020,12:37:14 PM,12,12:37 PM,9500,,101
5dc2fc10f16c0e000de45096,null,89,8900,null,1:37:14 PM,Test,2/27/2020,1:37:14 PM,13,1:37 PM,10050,,89
5dc2fe68f16c0e000de450a0,null,112,11200,null,2:37:14 PM,Test,2/27/2020,2:37:14 PM,14,2:37 PM,10100,,112
5dc300c0f16c0e000de450b2,null,90,9000,null,3:37:14 PM,Test,2/27/2020,3:37:14 PM,15,3:37 PM,8950,,90
5dc30570f16c0e000de450ca,null,89,8900,null,4:37:14 PM,Test,2/27/2020,4:37:14 PM,16,4:37 PM,9400,,89
5dc307caf16c0e000de450da,null,99,9900,null,5:37:14 PM,Test,2/27/2020,5:37:14 PM,17,5:37 PM,9400,,99
5dc307ccf16c0e000de450dc,null,89,8900,null,6:37:14 PM,Test,2/27/2020,6:37:14 PM,18,6:37 PM,8950,,89
5dc30c7df16c0e000de450f0,null,90,9000,null,7:37:14 PM,Test,2/27/2020,7:37:14 PM,19,7:37 PM,9000,,90
5dc30cc8f16c0e000de450f4,null,90,9000,null,8:37:14 PM,Test,2/27/2020,8:37:14 PM,20,8:37 PM,9000,,90
5dc30ed3f16c0e000de450fe,null,90,9000,null,9:37:14 PM,Test,2/27/2020,9:37:14 PM,21,9:37 PM,9000,,90
5dc31381f16c0e000de4511a,null,90,9000,null,10:37:14 PM,Test,2/27/2020,10:37:14 PM,22,10:37 PM,9000,,90
5dc31383f16c0e000de4511c,null,90,9000,null,11:37:14 PM,Test,2/27/2020,11:37:14 PM,23,11:37 PM,9050,,90
5dc315d8f16c0e000de4512a,null,91,9100,null,12:37:14 AM,Test,2/28/2020,12:37:14 AM,0,12:37 AM,9100,,91
5dc31830f16c0e000de45138,null,91,9100,null,1:37:14 AM,Test,2/28/2020,1:37:14 AM,1,1:37 AM,9100,,91
5dc31ce3f16c0e000de45156,null,91,9100,null,2:37:14 AM,Test,2/28/2020,2:37:14 AM,2,2:37 AM,9100,,91
5dc31d1df16c0e000de45158,null,91,9100,null,3:37:14 AM,Test,2/28/2020,3:37:14 AM,3,3:37 AM,9100,,91
5dc31f38f16c0e000de45168,null,91,9100,null,4:37:14 AM,Test,2/28/2020,4:37:14 AM,4,4:37 AM,9150,,91
5dc323e8f16c0e000de45180,null,92,9200,null,5:37:14 AM,Test,2/28/2020,5:37:14 AM,5,5:37 AM,9200,,92
5dc32640f16c0e000de4518e,null,92,9200,null,6:37:14 AM,Test,2/28/2020,6:37:14 AM,6,6:37 AM,9200,,92
5dc32898f16c0e000de4519a,null,92,9200,null,7:37:14 AM,Test,2/28/2020,7:37:14 AM,7,7:37 AM,9200,,92
5dc3289af16c0e000de4519c,null,92,9200,null,8:37:14 AM,Test,2/28/2020,8:37:14 AM,8,8:37 AM,9300,,92
5dc32af1f16c0e000de451b0,null,94,9400,null,9:37:14 AM,Test,2/28/2020,9:37:14 AM,9,9:37 AM,9400,,94
5dc32d4cf16c0e000de451be,null,94,9400,null,10:37:14 AM,Test,2/28/2020,10:37:14 AM,10,10:37 AM,9400,,94
5dc32fa0f16c0e000de451ca,null,94,9400,null,11:37:14 AM,Test,2/28/2020,11:37:14 AM,11,11:37 AM,9450,,94
5dc331f9f16c0e000de451d8,null,95,9500,null,12:37:14 PM,Test,2/28/2020,12:37:14 PM,12,12:37 PM,9450,,95
5dc336a9f16c0e000de451ec,null,94,9400,null,1:37:14 PM,Test,2/28/2020,1:37:14 PM,13,1:37 PM,9500,,94
5dc33b59f16c0e000de45208,null,96,9600,null,2:37:14 PM,Test,2/28/2020,2:37:14 PM,14,2:37 PM,9600,,96
5dc33b5bf16c0e000de4520a,null,96,9600,null,3:37:14 PM,Test,2/28/2020,3:37:14 PM,15,3:37 PM,9650,,96
5dc33db3f16c0e000de45216,null,97,9700,null,4:37:14 PM,Test,2/28/2020,4:37:14 PM,16,4:37 PM,9700,,97
5dc34008f16c0e000de45224,null,97,9700,null,5:37:14 PM,Test,2/28/2020,5:37:14 PM,17,5:37 PM,9750,,97
5dc34261f16c0e000de45234,null,98,9800,null,6:37:14 PM,Test,2/28/2020,6:37:14 PM,18,6:37 PM,9800,,98
5dc34710f16c0e000de45248,null,98,9800,null,7:37:14 PM,Test,2/28/2020,7:37:14 PM,19,7:37 PM,9750,,98
5dc34712f16c0e000de4524a,null,97,9700,null,8:37:14 PM,Test,2/28/2020,8:37:14 PM,20,8:37 PM,9650,,97
5dc34969f16c0e000de4525a,null,96,9600,null,9:37:14 PM,Test,2/28/2020,9:37:14 PM,21,9:37 PM,9600,,96
5dc34e1bf16c0e000de45274,null,96,9600,null,10:37:14 PM,Test,2/28/2020,10:37:14 PM,22,10:37 PM,9600,,96
5dc34e5cf16c0e000de45276,null,96,9600,null,11:37:14 PM,Test,2/28/2020,11:37:14 PM,23,11:37 PM,9550,,96
5dc352c9f16c0e000de4528c,null,95,9500,null,12:37:14 AM,Test,2/29/2020,12:37:14 AM,0,12:37 AM,9500,,95
5dc35520f16c0e000de4529c,null,95,9500,null,1:37:14 AM,Test,2/29/2020,1:37:14 AM,1,1:37 AM,9550,,95
5dc35778f16c0e000de452aa,null,96,9600,null,2:37:14 AM,Test,2/29/2020,2:37:14 AM,2,2:37 AM,9600,,96
5dc3577af16c0e000de452ac,null,96,9600,null,3:37:14 AM,Test,2/29/2020,3:37:14 AM,3,3:37 AM,9600,,96
5dc359d0f16c0e000de452b8,null,96,9600,null,4:37:14 AM,Test,2/29/2020,4:37:14 AM,4,4:37 AM,9650,,96
5dc35e87f16c0e000de452d4,null,97,9700,null,5:37:14 AM,Test,2/29/2020,5:37:14 AM,5,5:37 AM,9750,,97
5dc35ed0f16c0e000de452d8,null,98,9800,null,6:37:14 AM,Test,2/29/2020,6:37:14 AM,6,6:37 AM,9850,,98
5dc36331f16c0e000de452f0,null,99,9900,null,7:37:14 AM,Test,2/29/2020,7:37:14 AM,7,7:37 AM,9900,,99
5dc36589f16c0e000de45300,null,99,9900,null,8:37:14 AM,Test,2/29/2020,8:37:14 AM,8,8:37 AM,9950,,99
5dc36a39f16c0e000de45318,null,100,10000,null,9:37:14 AM,Test,2/29/2020,9:37:14 AM,9,9:37 AM,10000,,100
5dc36a3bf16c0e000de4531a,null,100,10000,null,10:37:14 AM,Test,2/29/2020,10:37:14 AM,10,10:37 AM,10000,,100
5dc36c91f16c0e000de4532a,null,100,10000,null,11:37:14 AM,Test,2/29/2020,11:37:14 AM,11,11:37 AM,10050,,100
5dc36eecf16c0e000de45334,null,101,10100,null,12:37:14 PM,Test,2/29/2020,12:37:14 PM,12,12:37 PM,10100,,101
5dc37140f16c0e000de45344,null,101,10100,null,1:37:14 PM,Test,2/29/2020,1:37:14 PM,13,1:37 PM,10150,,101
5dc375f0f16c0e000de4535c,null,102,10200,null,2:37:14 PM,Test,2/29/2020,2:37:14 PM,14,2:37 PM,10200,,102
5dc375f2f16c0e000de4535e,null,102,10200,null,3:37:14 PM,Test,2/29/2020,3:37:14 PM,15,3:37 PM,10250,,102
5dc37848f16c0e000de45370,null,103,10300,null,4:37:14 PM,Test,2/29/2020,4:37:14 PM,16,4:37 PM,10300,,103
5dc37aa1f16c0e000de45380,null,103,10300,null,5:37:14 PM,Test,2/29/2020,5:37:14 PM,17,5:37 PM,10350,,103
5dc37cf8f16c0e000de4538a,null,104,10400,null,6:37:14 PM,Test,2/29/2020,6:37:14 PM,18,6:37 PM,10400,,104
5dc37f53f16c0e000de4539a,null,104,10400,null,7:37:14 PM,Test,2/29/2020,7:37:14 PM,19,7:37 PM,10400,,104
5dc38400f16c0e000de453b2,null,104,10400,null,8:37:14 PM,Test,2/29/2020,8:37:14 PM,20,8:37 PM,10300,,104
5dc38658f16c0e000de453c2,null,102,10200,null,9:37:14 PM,Test,2/29/2020,9:37:14 PM,21,9:37 PM,10200,,102
5dc3865af16c0e000de453c4,null,102,10200,null,10:37:14 PM,Test,2/29/2020,10:37:14 PM,22,10:37 PM,10150,,102
5dc38b08f16c0e000de453dc,null,101,10100,null,11:37:14 PM,Test,2/29/2020,11:37:14 PM,23,11:37 PM,10100,,101
5dc38d61f16c0e000de453ea,null,101,10100,null,12:37:14 AM,Test,3/1/2020,12:37:14 AM,0,12:37 AM,10050,,101
5dc38fbdf16c0e000de453fc,null,100,10000,null,1:37:14 AM,Test,3/1/2020,1:37:14 AM,1,1:37 AM,9900,,100
5dc39468f16c0e000de45414,null,98,9800,null,2:37:14 AM,Test,3/1/2020,2:37:14 AM,2,2:37 AM,9750,,98
5dc3946af16c0e000de45416,null,97,9700,null,3:37:14 AM,Test,3/1/2020,3:37:14 AM,3,3:37 AM,9650,,97
5dc39918f16c0e000de4542e,null,96,9600,null,4:37:14 AM,Test,3/1/2020,4:37:14 AM,4,4:37 AM,9550,,96
5dc39b70f16c0e000de4543e,null,95,9500,null,5:37:14 AM,Test,3/1/2020,5:37:14 AM,5,5:37 AM,9450,,95
5dc39b72f16c0e000de45440,null,94,9400,null,6:37:14 AM,Test,3/1/2020,6:37:14 AM,6,6:37 AM,9350,,94
5dc3a021f16c0e000de45456,null,93,9300,null,7:37:14 AM,Test,3/1/2020,7:37:14 AM,7,7:37 AM,9250,,93
5dc3a278f16c0e000de45466,null,92,9200,null,8:37:14 AM,Test,3/1/2020,8:37:14 AM,8,8:37 AM,9100,,92
5dc3a4d0f16c0e000de45474,null,90,9000,null,9:37:14 AM,Test,3/1/2020,9:37:14 AM,9,9:37 AM,8950,,90
5dc3a728f16c0e000de45480,null,89,8900,null,10:37:14 AM,Test,3/1/2020,10:37:14 AM,10,10:37 AM,8850,,89
5dc3a980f16c0e000de45490,null,88,8800,null,11:37:14 AM,Test,3/1/2020,11:37:14 AM,11,11:37 AM,8750,,88
5dc3b08af16c0e000de454b4,null,87,8700,null,12:37:14 PM,Test,3/1/2020,12:37:14 PM,12,12:37 PM,8650,,87
5dc3b2e1f16c0e000de454c0,null,86,8600,null,1:37:14 PM,Test,3/1/2020,1:37:14 PM,13,1:37 PM,8600,,86
5dc3b538f16c0e000de454cc,null,86,8600,null,2:37:14 PM,Test,3/1/2020,2:37:14 PM,14,2:37 PM,9400,,86
5dc3b790f16c0e000de454d6,null,102,10200,null,3:37:14 PM,Test,3/1/2020,3:37:14 PM,15,3:37 PM,9400,,102
5dc3b9e8f16c0e000de454e2,null,86,8600,null,4:37:14 PM,Test,3/1/2020,4:37:14 PM,16,4:37 PM,8600,,86
5dc3be99f16c0e000de454fe,null,86,8600,null,5:37:14 PM,Test,3/1/2020,5:37:14 PM,17,5:37 PM,8650,,86
5dc3c0f3f16c0e000de4550a,null,87,8700,null,6:37:14 PM,Test,3/1/2020,6:37:14 PM,18,6:37 PM,8650,,87
5dc3c348f16c0e000de4551a,null,86,8600,null,7:37:14 PM,Test,3/1/2020,7:37:14 PM,19,7:37 PM,8600,,86
5dc3c5a0f16c0e000de45528,null,86,8600,null,8:37:14 PM,Test,3/1/2020,8:37:14 PM,20,8:37 PM,9200,,86
5dc3c7f8f16c0e000de45534,null,98,9800,null,9:37:14 PM,Test,3/1/2020,9:37:14 PM,21,9:37 PM,10500,,98
5dc3ca50f16c0e000de45540,null,112,11200,null,10:37:14 PM,Test,3/1/2020,10:37:14 PM,22,10:37 PM,9950,,112
5dc3cca8f16c0e000de45550,null,87,8700,null,11:37:14 PM,Test,3/1/2020,11:37:14 PM,23,11:37 PM,8650,,87
5dc3cf04f16c0e000de4555c,null,86,8600,null,12:37:14 AM,Test,3/2/2020,12:37:14 AM,0,12:37 AM,8650,,86
5dc3d158f16c0e000de4556a,null,87,8700,null,1:37:14 AM,Test,3/2/2020,1:37:14 AM,1,1:37 AM,8650,,87
5dc3d3b0f16c0e000de4557c,null,86,8600,null,2:37:14 AM,Test,3/2/2020,2:37:14 AM,2,2:37 AM,8650,,86
5dc3d608f16c0e000de45586,null,87,8700,null,3:37:14 AM,Test,3/2/2020,3:37:14 AM,3,3:37 AM,8700,,87
5dc3dab8f16c0e000de455a2,null,87,8700,null,4:37:14 AM,Test,3/2/2020,4:37:14 AM,4,4:37 AM,8700,,87
5dc3dd11f16c0e000de455aa,null,87,8700,null,5:37:14 AM,Test,3/2/2020,5:37:14 AM,5,5:37 AM,8700,,87
5dc3df6bf16c0e000de455b8,null,87,8700,null,6:37:14 AM,Test,3/2/2020,6:37:14 AM,6,6:37 AM,8700,,87
5dc3e1c4f16c0e000de455c6,null,87,8700,null,7:37:14 AM,Test,3/2/2020,7:37:14 AM,7,7:37 AM,8700,,87
5dc3e418f16c0e000de455d0,null,87,8700,null,8:37:14 AM,Test,3/2/2020,8:37:14 AM,8,8:37 AM,8700,,87
5dc3e670f16c0e000de455de,null,87,8700,null,9:37:14 AM,Test,3/2/2020,9:37:14 AM,9,9:37 AM,8700,,87
5dc3e8c8f16c0e000de455e8,null,87,8700,null,10:37:14 AM,Test,3/2/2020,10:37:14 AM,10,10:37 AM,8700,,87
5dc3eb20f16c0e000de455f4,null,87,8700,null,11:37:14 AM,Test,3/2/2020,11:37:14 AM,11,11:37 AM,8700,,87
5dc3ed79f16c0e000de45604,null,87,8700,null,12:37:14 PM,Test,3/2/2020,12:37:14 PM,12,12:37 PM,8750,,87
5dc3efd3f16c0e000de4560e,null,88,8800,null,1:37:14 PM,Test,3/2/2020,1:37:14 PM,13,1:37 PM,8800,,88
5dc3f228f16c0e000de45618,null,88,8800,null,2:37:14 PM,Test,3/2/2020,2:37:14 PM,14,2:37 PM,8800,,88
5dc3f480f16c0e000de45626,null,88,8800,null,3:37:14 PM,Test,3/2/2020,3:37:14 PM,15,3:37 PM,9450,,88
5dc3f6d9f16c0e000de45636,null,101,10100,null,4:37:14 PM,Test,3/2/2020,4:37:14 PM,16,4:37 PM,9450,,101
5dc3fb88f16c0e000de4564a,null,88,8800,null,5:37:14 PM,Test,3/2/2020,5:37:14 PM,17,5:37 PM,8800,,88
5dc3fde0f16c0e000de45658,null,88,8800,null,6:37:14 PM,Test,3/2/2020,6:37:14 PM,18,6:37 PM,8950,,88
5dc40291f16c0e000de4566e,null,91,9100,null,7:37:14 PM,Test,3/2/2020,7:37:14 PM,19,7:37 PM,9150,,91
5dc404e8f16c0e000de4567c,null,92,9200,null,8:37:14 PM,Test,3/2/2020,8:37:14 PM,20,8:37 PM,9300,,92
5dc40740f16c0e000de45684,null,94,9400,null,9:37:14 PM,Test,3/2/2020,9:37:14 PM,21,9:37 PM,9450,,94
5dc40998f16c0e000de45692,null,95,9500,null,10:37:14 PM,Test,3/2/2020,10:37:14 PM,22,10:37 PM,9550,,95
5dc40bf0f16c0e000de456a0,null,96,9600,null,11:37:14 PM,Test,3/2/2020,11:37:14 PM,23,11:37 PM,9600,,96
5dc40e48f16c0e000de456a8,null,96,9600,null,12:37:14 AM,Test,3/3/2020,12:37:14 AM,0,12:37 AM,9550,,96
5dc410a1f16c0e000de456b6,null,95,9500,null,1:37:14 AM,Test,3/3/2020,1:37:14 AM,1,1:37 AM,9500,,95
5dc412fcf16c0e000de456c0,null,95,9500,null,2:37:14 AM,Test,3/3/2020,2:37:14 AM,2,2:37 AM,9600,,95
5dc41550f16c0e000de456ca,null,97,9700,null,3:37:14 AM,Test,3/3/2020,3:37:14 AM,3,3:37 AM,9600,,97
5dc417a8f16c0e000de456d6,null,95,9500,null,4:37:14 AM,Test,3/3/2020,4:37:14 AM,4,4:37 AM,9500,,95
5dc41a00f16c0e000de456e0,null,95,9500,null,5:37:14 AM,Test,3/3/2020,5:37:14 AM,5,5:37 AM,9500,,95
5dc41c58f16c0e000de456ea,null,95,9500,null,6:37:14 AM,Test,3/3/2020,6:37:14 AM,6,6:37 AM,9500,,95
5dc41eb1f16c0e000de456f6,null,95,9500,null,7:37:14 AM,Test,3/3/2020,7:37:14 AM,7,7:37 AM,9500,,95
5dc42109f16c0e000de45704,null,95,9500,null,8:37:14 AM,Test,3/3/2020,8:37:14 AM,8,8:37 AM,9500,,95
5dc42363f16c0e000de45710,null,95,9500,null,9:37:14 AM,Test,3/3/2020,9:37:14 AM,9,9:37 AM,9550,,95
5dc425b8f16c0e000de4571e,null,96,9600,null,10:37:14 AM,Test,3/3/2020,10:37:14 AM,10,10:37 AM,9600,,96
5dc42811f16c0e000de4572e,null,96,9600,null,11:37:14 AM,Test,3/3/2020,11:37:14 AM,11,11:37 AM,9600,,96
5dc42f19f16c0e000de45754,null,96,9600,null,12:37:14 PM,Test,3/3/2020,12:37:14 PM,12,12:37 PM,9600,,96
5dc43170f16c0e000de4575e,null,96,9600,null,1:37:14 PM,Test,3/3/2020,1:37:14 PM,13,1:37 PM,9600,,96
5dc43620f16c0e000de45776,null,96,9600,null,2:37:14 PM,Test,3/3/2020,2:37:14 PM,14,2:37 PM,9600,,96
5dc43878f16c0e000de45782,null,96,9600,null,3:37:14 PM,Test,3/3/2020,3:37:14 PM,15,3:37 PM,9650,,96
5dc43ad0f16c0e000de45792,null,97,9700,null,4:37:14 PM,Test,3/3/2020,4:37:14 PM,16,4:37 PM,9650,,97
5dc43d28f16c0e000de457a0,null,96,9600,null,5:37:14 PM,Test,3/3/2020,5:37:14 PM,17,5:37 PM,9600,,96
5dc43f81f16c0e000de457ac,null,96,9600,null,6:37:14 PM,Test,3/3/2020,6:37:14 PM,18,6:37 PM,9650,,96
5dc441d8f16c0e000de457ba,null,97,9700,null,7:37:14 PM,Test,3/3/2020,7:37:14 PM,19,7:37 PM,9700,,97
5dc44433f16c0e000de457c8,null,97,9700,null,8:37:14 PM,Test,3/3/2020,8:37:14 PM,20,8:37 PM,9700,,97
5dc44688f16c0e000de457d6,null,97,9700,null,9:37:14 PM,Test,3/3/2020,9:37:14 PM,21,9:37 PM,9850,,97
5dc448e0f16c0e000de457e4,null,100,10000,null,10:37:14 PM,Test,3/3/2020,10:37:14 PM,22,10:37 PM,10050,,100
5dc44b38f16c0e000de457f2,null,101,10100,null,11:37:14 PM,Test,3/3/2020,11:37:14 PM,23,11:37 PM,9950,,101
5dc44d90f16c0e000de457fa,null,98,9800,null,12:37:14 AM,Test,3/4/2020,12:37:14 AM,0,12:37 AM,9800,,98
5dc45240f16c0e000de4581c,null,98,9800,null,1:37:14 AM,Test,3/4/2020,1:37:14 AM,1,1:37 AM,9800,,98
5dc4549bf16c0e000de45826,null,98,9800,null,2:37:14 AM,Test,3/4/2020,2:37:14 AM,2,2:37 AM,9800,,98
5dc456f0f16c0e000de45838,null,98,9800,null,3:37:14 AM,Test,3/4/2020,3:37:14 AM,3,3:37 AM,9750,,98
5dc45948f16c0e000de45846,null,97,9700,null,4:37:14 AM,Test,3/4/2020,4:37:14 AM,4,4:37 AM,9650,,97
5dc45ba0f16c0e000de4584e,null,96,9600,null,5:37:14 AM,Test,3/4/2020,5:37:14 AM,5,5:37 AM,9600,,96
5dc45df8f16c0e000de4585e,null,96,9600,null,6:37:14 AM,Test,3/4/2020,6:37:14 AM,6,6:37 AM,9500,,96
5dc462a9f16c0e000de4587a,null,94,9400,null,7:37:14 AM,Test,3/4/2020,7:37:14 AM,7,7:37 AM,9350,,94
5dc46505f16c0e000de45888,null,93,9300,null,8:37:14 AM,Test,3/4/2020,8:37:14 AM,8,8:37 AM,9250,,93
5dc46758f16c0e000de45894,null,92,9200,null,9:37:14 AM,Test,3/4/2020,9:37:14 AM,9,9:37 AM,9200,,92
5dc469b0f16c0e000de458a0,null,92,9200,null,10:37:14 AM,Test,3/4/2020,10:37:14 AM,10,10:37 AM,9150,,92
5dc46c08f16c0e000de458ae,null,91,9100,null,11:37:14 AM,Test,3/4/2020,11:37:14 AM,11,11:37 AM,9050,,91
5dc470b9f16c0e000de458c6,null,90,9000,null,12:37:14 PM,Test,3/4/2020,12:37:14 PM,12,12:37 PM,8950,,90
5dc477c1f16c0e000de458f6,null,89,8900,null,1:37:14 PM,Test,3/4/2020,1:37:14 PM,13,1:37 PM,8900,,89
5dc47a18f16c0e000de45904,null,89,8900,null,2:37:14 PM,Test,3/4/2020,2:37:14 PM,14,2:37 PM,8850,,89
5dc47c70f16c0e000de4590e,null,88,8800,null,3:37:14 PM,Test,3/4/2020,3:37:14 PM,15,3:37 PM,8800,,88
5dc47ec8f16c0e000de45926,null,88,8800,null,4:37:14 PM,Test,3/4/2020,4:37:14 PM,16,4:37 PM,8750,,88
5dc48121f16c0e000de45936,null,87,8700,null,5:37:14 PM,Test,3/4/2020,5:37:14 PM,17,5:37 PM,8700,,87
5dc48379f16c0e000de45942,null,87,8700,null,6:37:14 PM,Test,3/4/2020,6:37:14 PM,18,6:37 PM,9300,,87
5dc485d5f16c0e000de45950,null,99,9900,null,7:37:14 PM,Test,3/4/2020,7:37:14 PM,19,7:37 PM,9350,,99
5dc48829f16c0e000de45960,null,88,8800,null,8:37:14 PM,Test,3/4/2020,8:37:14 PM,20,8:37 PM,8850,,88
5dc48a81f16c0e000de4596c,null,89,8900,null,9:37:14 PM,Test,3/4/2020,9:37:14 PM,21,9:37 PM,8900,,89
5dc48cd9f16c0e000de4597a,null,89,8900,null,10:37:14 PM,Test,3/4/2020,10:37:14 PM,22,10:37 PM,8950,,89
5dc49188f16c0e000de45994,null,90,9000,null,11:37:14 PM,Test,3/4/2020,11:37:14 PM,23,11:37 PM,9000,,90
5dc493e1f16c0e000de459a2,null,90,9000,null,12:37:14 AM,Test,3/5/2020,12:37:14 AM,0,12:37 AM,9050,,90
5dc4963cf16c0e000de459b0,null,91,9100,null,1:37:14 AM,Test,3/5/2020,1:37:14 AM,1,1:37 AM,9150,,91
5dc49890f16c0e000de459be,null,92,9200,null,2:37:14 AM,Test,3/5/2020,2:37:14 AM,2,2:37 AM,9250,,92
5dc49ae8f16c0e000de459ca,null,93,9300,null,3:37:14 AM,Test,3/5/2020,3:37:14 AM,3,3:37 AM,9350,,93
5dc49f98f16c0e000de459e8,null,94,9400,null,4:37:14 AM,Test,3/5/2020,4:37:14 AM,4,4:37 AM,9450,,94
5dc4a1f1f16c0e000de459f4,null,95,9500,null,5:37:14 AM,Test,3/5/2020,5:37:14 AM,5,5:37 AM,10200,,95
5dc4a44cf16c0e000de45a04,null,109,10900,null,6:37:14 AM,Test,3/5/2020,6:37:14 AM,6,6:37 AM,10350,,109
5dc4a6a0f16c0e000de45a12,null,98,9800,null,7:37:14 AM,Test,3/5/2020,7:37:14 AM,7,7:37 AM,9850,,98
5dc4a8f8f16c0e000de45a1e,null,99,9900,null,8:37:14 AM,Test,3/5/2020,8:37:14 AM,8,8:37 AM,9900,,99
5dc4ab50f16c0e000de45a2e,null,99,9900,null,9:37:14 AM,Test,3/5/2020,9:37:14 AM,9,9:37 AM,9900,,99
5dc4ada9f16c0e000de45a3a,null,99,9900,null,10:37:14 AM,Test,3/5/2020,10:37:14 AM,10,10:37 AM,9950,,99
5dc4b000f16c0e000de45a46,null,100,10000,null,11:37:14 AM,Test,3/5/2020,11:37:14 AM,11,11:37 AM,10000,,100
5dc4b258f16c0e000de45a54,null,100,10000,null,12:37:14 PM,Test,3/5/2020,12:37:14 PM,12,12:37 PM,10100,,100
5dc4b961f16c0e000de45a74,null,102,10200,null,1:37:14 PM,Test,3/5/2020,1:37:14 PM,13,1:37 PM,10200,,102
5dc4bbb8f16c0e000de45a7e,null,102,10200,null,2:37:14 PM,Test,3/5/2020,2:37:14 PM,14,2:37 PM,10250,,102
5dc4be10f16c0e000de45a8a,null,103,10300,null,3:37:14 PM,Test,3/5/2020,3:37:14 PM,15,3:37 PM,10300,,103
5dc4c068f16c0e000de45a96,null,103,10300,null,4:37:14 PM,Test,3/5/2020,4:37:14 PM,16,4:37 PM,10350,,103
5dc4c2c0f16c0e000de45aa0,null,104,10400,null,5:37:14 PM,Test,3/5/2020,5:37:14 PM,17,5:37 PM,10400,,104
5dc4c519f16c0e000de45aac,null,104,10400,null,6:37:14 PM,Test,3/5/2020,6:37:14 PM,18,6:37 PM,10400,,104
5dc4c774f16c0e000de45aba,null,104,10400,null,7:37:14 PM,Test,3/5/2020,7:37:14 PM,19,7:37 PM,10400,,104
5dc4c9c8f16c0e000de45ac6,null,104,10400,null,8:37:14 PM,Test,3/5/2020,8:37:14 PM,20,8:37 PM,10400,,104
5dc4cc20f16c0e000de45ace,null,104,10400,null,9:37:14 PM,Test,3/5/2020,9:37:14 PM,21,9:37 PM,10400,,104
5dc4d0d0f16c0e000de45ae8,null,104,10400,null,10:37:14 PM,Test,3/5/2020,10:37:14 PM,22,10:37 PM,10400,,104
5dc4d329f16c0e000de45af2,null,104,10400,null,11:37:14 PM,Test,3/5/2020,11:37:14 PM,23,11:37 PM,10400,,104
5dc4d580f16c0e000de45b00,null,104,10400,null,12:37:14 AM,Test,3/6/2020,12:37:14 AM,0,12:37 AM,10350,,104
5dc4da31f16c0e000de45b12,null,103,10300,null,1:37:14 AM,Test,3/6/2020,1:37:14 AM,1,1:37 AM,10300,,103
5dc4dc88f16c0e000de45b20,null,103,10300,null,2:37:14 AM,Test,3/6/2020,2:37:14 AM,2,2:37 AM,10300,,103
5dc4dee0f16c0e000de45b2a,null,103,10300,null,3:37:14 AM,Test,3/6/2020,3:37:14 AM,3,3:37 AM,10350,,103
5dc4e138f16c0e000de45b38,null,104,10400,null,4:37:14 AM,Test,3/6/2020,4:37:14 AM,4,4:37 AM,10400,,104
